player_id,rank,name,h1,h2,h3,h4,h5,h6,h7,h8,h9,out,h10,h11,h12,h13,h14,h15,h16,h17,h18,in,total,score
chousaka-ayanae,16,長阪 綾苗,5,3,4,4,5,3,5,4,3,36,4,5,4,4,5,3,3,4,4,36,72,0
okamoto-haruna,16,岡本 陽菜,3,3,4,4,4,5,5,3,3,34,5,3,4,4,5,4,3,5,5,38,72,0
kuze-natsunokaori,16,久世 夏乃香,5,4,5,4,3,3,5,3,3,35,6,4,4,3,4,5,3,4,4,37,72,0
dokata-yuka,16,土方 優花,4,4,4,5,4,5,4,3,3,36,5,4,4,2,5,4,3,4,5,36,72,0
yamamoto-tadai,16,＠山本 唯依,4,4,5,4,3,4,5,4,4,37,5,3,4,3,5,4,3,4,4,35,72,0
akita-hikarinashi,16,＠秋田 光梨,4,3,5,5,4,5,5,4,3,38,4,4,4,2,5,4,3,4,4,34,72,0
yamada-houketsu,16,＠山田 萌結,4,3,5,3,5,5,4,4,3,36,5,4,3,3,6,4,4,4,3,36,72,0
ookubo-yuzuki,23,＠大久保 柚季,4,3,5,5,4,3,6,3,3,36,5,4,3,3,6,4,3,5,4,37,73,1
tokunaga-ho,23,＠徳永 歩,4,3,5,4,3,4,5,5,3,36,7,4,4,3,5,4,2,4,4,37,73,1
kojima-ayaka,23,小島 彩夏,4,3,4,3,4,6,5,3,3,35,7,4,4,3,6,4,3,3,4,38,73,1
fujisakisakura,23,藤崎咲良,4,3,4,4,5,4,5,4,3,36,5,4,4,3,5,4,3,4,5,37,73,1
imanishi-sakura,23,＠今西 さくら,4,3,4,4,4,4,5,4,4,36,5,4,4,3,5,5,3,4,4,37,73,1
teraoka-sayakaori,23,＠寺岡 沙弥香,4,3,4,3,4,4,5,4,3,34,5,4,4,3,6,5,4,3,5,39,73,1
uetake-aimi,29,植竹 愛海,4,3,5,3,6,4,5,4,3,37,5,4,4,3,5,5,3,4,4,37,74,2
tokuda-aoi,29,徳田 葵,3,3,4,4,4,4,5,4,3,34,5,6,4,3,4,5,4,4,5,40,74,2
katousaya,29,加藤沙弥,4,3,5,4,4,4,5,4,4,37,4,4,5,3,5,6,3,3,4,37,74,2
yabuuchi-yui,29,＠藪内 優衣,4,2,5,4,4,5,6,4,3,37,5,5,4,2,5,4,4,4,4,37,74,2
nittayuuki,29,新田有希,5,3,4,4,4,4,5,4,3,36,6,5,4,3,5,5,3,3,4,38,74,2
yamashitaami,29,＠山下アミ,4,3,5,4,3,5,4,5,2,35,6,4,5,2,5,5,3,4,5,39,74,2
morita-shuuko,35,森田 就子,4,3,5,3,4,4,5,5,3,36,5,4,4,2,6,5,3,7,3,39,75,3
kawakami-chika,35,＠川上 知夏,4,3,5,5,4,5,5,4,3,38,5,5,4,3,5,4,3,4,4,37,75,3
yamawaki-airi,35,＠山脇 愛璃,4,4,4,5,5,4,6,4,3,39,5,4,4,3,6,4,3,3,4,36,75,3
okada-risa,35,岡田 梨沙,5,3,5,4,5,5,6,3,4,40,4,5,4,3,5,4,3,3,4,35,75,3
kobayashikyouka,35,小林京加,5,3,5,3,5,4,5,4,3,37,6,5,4,3,5,4,3,4,4,38,75,3
shuutoukaho,35,周藤可歩,5,2,5,3,5,4,5,6,3,38,5,5,4,2,6,4,4,4,3,37,75,3
tanaka-yuuki,41,田中 佑季,4,3,5,4,5,5,5,3,4,38,5,4,4,4,5,4,3,5,4,38,76,4
kanehara-nashirika,41,金原 梨里加,3,3,5,4,5,5,7,4,3,39,5,4,5,3,5,4,3,4,4,37,76,4
katoureina,41,＠加藤麗奈,6,3,5,4,4,5,5,4,4,40,5,4,4,3,5,4,3,4,4,36,76,4
ueda-rina,44,植田 梨奈,5,3,5,4,4,5,6,4,3,39,5,4,4,3,6,4,3,4,5,38,77,5
suzuki-umisaki,45,鈴木 海咲,4,3,4,4,5,5,6,4,4,39,4,5,5,3,6,4,3,5,4,39,78,6
omata-yuzuha,46,＠小俣 柚葉,4,3,6,5,5,4,5,4,3,39,5,4,4,3,7,4,4,5,4,40,79,7
haga-sachihitomi,46,＠芳賀 幸瞳,6,4,5,4,4,5,5,5,4,42,6,4,4,3,5,4,3,4,4,37,79,7
tsuboiyuukaori,46,坪井悠香,7,3,4,3,5,4,6,3,3,38,5,4,4,3,7,4,4,5,5,41,79,7
yamashita-kai,46,山下 加衣,4,2,5,4,4,4,7,4,4,38,6,5,4,3,5,5,4,5,4,41,79,7
yamaberina,50,山邊里奈,3,4,6,4,4,4,7,7,3,42,5,5,4,3,5,4,2,5,5,38,80,8
matsuirio,50,＠松井梨緒,5,4,5,4,4,4,5,5,4,40,5,4,5,3,6,5,2,5,5,40,80,8
sugiharaayahana,50,杉原彩花,4,3,4,5,6,4,5,6,4,41,5,5,4,3,6,4,4,4,4,39,80,8
koga-kisaki,NR,古賀 妃,,,,,,,,,,,,,,,,,,,,,,
nakahara-ayaka,DNS,＠中原 彩華,,,,,,,,,,,,,,,,,,,,,,
sugita-mizuki,DNS,杉田 瑞樹,,,,,,,,,,,,,,,,,,,,,,
yamamoto-saai,DNS,＠山本 紗愛,,,,,,,,,,,,,,,,,,,,,,
