player_id,rank,name,h1,h2,h3,h4,h5,h6,h7,h8,h9,out,h10,h11,h12,h13,h14,h15,h16,h17,h18,in,total,score
nakazawa-rurai,27,＠中澤 瑠来,4,4,5,4,4,4,5,3,5,38,4,3,4,5,3,4,3,5,4,35,73,1
tamura-ryouumi,27,田村 良海,3,4,5,3,5,4,3,4,5,36,4,3,4,5,3,5,3,5,5,37,73,1
hosaka-hou(kurikaesi),27,保坂 萌々,4,5,4,3,4,5,3,4,6,38,4,2,3,6,4,4,3,5,4,35,73,1
nakajima-moe,27,中島 萌絵,4,4,4,4,4,4,4,4,4,36,3,2,5,5,4,4,4,5,5,37,73,1
chida-moeka,27,千田 萌花,4,4,5,3,5,4,4,4,5,38,4,2,5,4,4,4,3,4,5,35,73,1
morimoto-ten,27,森本 天,4,4,4,3,4,4,3,6,4,36,4,3,4,5,4,4,3,6,4,37,73,1
yamamoto-yuka,27,＠山本 優花,4,4,5,3,4,4,4,4,5,37,4,4,3,5,4,4,4,4,4,36,73,1
morita-shuuko,27,森田 就子,4,5,4,3,4,4,3,5,5,37,4,2,4,4,4,5,3,5,5,36,73,1
oomura-minami,27,大村 みなみ,5,4,5,3,4,4,4,4,4,37,4,3,4,5,4,4,2,5,5,36,73,1
kamiya-mio,27,神谷 美緒,5,4,5,3,4,4,3,5,4,37,4,3,4,4,4,4,4,5,4,36,73,1
wakui-mayu,27,和久井 麻由,5,4,4,3,5,6,3,3,5,38,4,3,3,5,4,4,3,5,4,35,73,1
itou-marina,27,伊藤 真利奈,4,4,4,3,5,4,4,4,5,37,4,3,3,5,3,5,4,5,4,36,73,1
sekiguchi-heki,27,＠関口 碧,4,4,5,2,3,5,4,4,5,36,5,3,4,5,3,4,3,5,5,37,73,1
kitagawa-sakuraku,40,＠北川 紗玖楽,5,3,5,3,4,4,3,5,5,37,4,3,4,5,4,4,3,5,5,37,74,2
yamabe-rina,40,山邊 里奈,4,5,4,3,4,6,5,4,5,40,4,2,4,4,3,4,3,5,5,34,74,2
kawakami-saosato,40,川上 紗緒里,4,4,5,4,4,4,4,4,5,38,4,2,4,5,4,4,3,5,5,36,74,2
hayashi-arina,40,林 亜莉奈,4,4,4,4,4,4,3,4,5,36,4,4,4,5,4,3,4,5,5,38,74,2
muguruma-nichinano,40,＠六車 日那乃,4,5,5,3,5,5,3,4,4,38,4,4,4,4,4,4,4,4,4,36,74,2
ishikawa-matsutomonatsu,40,石川 茉友夏,4,5,5,3,4,4,3,4,5,37,5,4,5,4,4,4,3,4,4,37,74,2
arakawa-yuuna,40,荒川 侑奈,4,5,5,3,4,4,4,4,5,38,4,3,4,4,4,5,3,5,4,36,74,2
kobayashi-shouna,40,＠小林 照菜,5,5,5,3,4,4,3,4,4,37,4,3,5,5,5,4,3,4,4,37,74,2
yamaguchi-rio,40,山口 里緒,5,5,5,2,4,5,4,4,4,38,4,3,4,4,4,5,3,5,4,36,74,2
wada-junrei,40,和田 純怜,4,4,5,3,5,4,4,3,5,37,4,3,4,5,3,5,3,5,5,37,74,2
ikehane-youkou,40,池羽 陽向,4,5,5,3,4,4,3,4,4,36,4,4,4,5,5,4,3,5,4,38,74,2
taketani-matsukou,40,竹谷 茉紘,3,5,5,3,3,4,5,4,5,37,5,2,4,5,4,5,2,5,5,37,74,2
hoshino-runa,40,＠星野 瑠菜,4,3,5,3,4,4,3,4,4,34,4,4,4,6,4,4,3,6,5,40,74,2
okayasu-yuuna,40,＠岡安 優菜,4,4,5,3,4,4,4,5,5,38,5,3,5,5,3,4,2,5,4,36,74,2
washizaki-nami,40,＠鷲崎 奈未,4,5,5,3,4,4,4,4,4,37,5,3,4,5,4,4,3,5,4,37,74,2
kumakura-riko,55,熊倉 莉子,6,5,5,3,4,4,3,4,4,38,5,3,4,5,4,4,3,5,4,37,75,3
tagami-kisakinako,55,田上 妃奈子,3,6,5,3,5,4,3,4,5,38,4,2,4,5,4,4,3,5,6,37,75,3
kuroda-hikariri,55,黒田 光理,5,4,4,3,5,4,4,4,5,38,4,3,5,5,4,3,3,5,5,37,75,3
sugita-miki,55,杉田 美紀,5,4,5,3,4,4,3,4,4,36,5,3,4,5,4,4,4,6,4,39,75,3
uchiyama-airi,55,内山 愛梨,4,5,5,3,5,4,2,4,4,36,5,3,4,7,4,5,3,4,4,39,75,3
enkaku-yuuki,55,円角 有希,4,5,5,4,5,4,3,4,5,39,4,3,5,5,4,4,3,4,4,36,75,3
kawai-reina,61,川合 玲那,4,6,5,2,4,5,3,4,5,38,5,3,4,5,3,4,4,5,5,38,76,4
kamidousono-kyajun,61,上堂薗 伽純,4,4,5,3,5,5,4,4,6,40,3,3,5,5,3,4,3,5,5,36,76,4
suzuki-natsuru,61,＠鈴木 夏瑠,5,5,5,3,4,4,4,4,5,39,4,4,4,5,3,4,3,5,5,37,76,4
suzuki-mayoru,61,鈴木 磨夜,4,4,5,3,4,5,3,4,5,37,5,3,5,5,4,4,4,4,5,39,76,4
nakao-shino,61,中尾 紫乃,4,5,5,4,4,5,3,3,5,38,4,3,4,5,4,5,3,5,5,38,76,4
yoshida-rinama,61,吉田 莉生,4,5,5,3,4,4,4,4,4,37,3,3,5,5,4,5,4,5,5,39,76,4
bandou-nao,61,坂東 奈央,4,5,6,2,4,5,3,4,5,38,5,3,4,5,4,5,2,5,5,38,76,4
hasegawa-manami,61,＠長谷川 愛美,4,4,5,4,4,5,2,3,5,36,4,4,5,5,4,4,4,5,5,40,76,4
ezawa-aki,61,江澤 亜季,6,5,5,3,4,4,3,5,5,40,4,3,4,5,4,3,3,5,5,36,76,4
mori-hana,61,森 はな,4,4,5,4,4,4,2,5,5,37,4,3,5,5,4,5,3,5,5,39,76,4
sasahara-yumi,61,笹原 優美,4,6,5,3,4,5,3,4,5,39,4,3,4,5,4,4,4,5,4,37,76,4
kinoshita-haruka,72,@木下 遥,4,5,5,2,4,4,3,5,5,37,4,3,5,5,4,5,4,5,5,40,77,5
inamura-kaguya,72,＠稲村 かぐや,4,5,6,3,5,4,3,4,6,40,4,3,4,4,4,5,3,5,5,37,77,5
mikawa-sumie,72,三川 澄恵,5,5,5,4,5,4,3,4,5,40,4,3,4,4,5,4,3,6,4,37,77,5
kondou-nanami,72,近藤 ななみ,4,5,5,2,4,4,3,4,5,36,5,3,4,5,4,5,4,6,5,41,77,5
okaji-rika,72,＠岡地 里香,5,5,5,3,4,5,2,4,5,38,4,3,4,5,4,5,4,5,5,39,77,5
kobayashi-mei,72,小林 芽以,5,5,4,4,5,5,4,5,5,42,3,3,5,4,3,5,3,5,4,35,77,5
nagata-kanae,72,＠永田 加奈恵,5,5,5,2,4,5,4,4,5,39,4,3,4,5,4,4,4,5,5,38,77,5
enkaku-ikumi,72,円角 育未,4,5,5,3,5,4,5,4,6,41,4,2,4,5,3,5,4,5,4,36,77,5
matsuyama-rina,72,＠松山 りな,3,4,5,4,4,5,3,5,5,38,4,2,5,5,4,6,3,5,5,39,77,5
sekiguchi-mitsuki,72,関口 美月,4,4,6,3,5,5,3,4,5,39,5,3,4,6,4,5,2,5,4,38,77,5
inoue-nagisa,82,井上 渚,5,4,4,3,5,5,5,4,5,40,4,4,4,5,4,4,3,5,5,38,78,6
imoto-saki,82,＠井元 咲希,6,5,5,3,4,4,4,5,5,41,6,3,4,5,4,4,2,5,4,37,78,6
hayasaka-haruna,82,＠早坂 はる菜,5,5,6,4,4,3,4,5,5,41,4,2,4,5,3,5,3,5,6,37,78,6
takada-hanakoi,82,高田 花恋,4,5,5,3,3,5,3,4,5,37,4,3,5,5,4,5,5,5,5,41,78,6
kanemoto-yoshio,82,＠金本 佳央,4,5,5,3,5,5,4,5,5,41,4,3,4,4,4,5,3,5,5,37,78,6
kakuda-yumeka,82,＠角田 夢香,4,6,5,4,4,5,4,4,4,40,5,3,4,6,3,4,3,6,4,38,78,6
akanuma-marino,82,赤沼 まりの,5,5,5,3,5,4,4,4,5,40,5,3,4,5,4,4,4,5,4,38,78,6
onoda-nei(kurikaesi),89,＠小野田 寧々,4,6,5,5,4,4,4,4,5,41,4,3,5,5,4,5,3,4,5,38,79,7
maruyama-yuka,89,丸山 ゆか,4,5,4,3,4,4,4,5,5,38,4,3,6,6,4,4,4,6,4,41,79,7
takahashi-kotone,89,高橋 琴音,4,5,5,3,5,4,3,4,5,38,6,4,5,7,4,4,2,5,4,41,79,7
mikami-rinka,89,＠三神 凛果,5,6,6,3,5,5,3,3,5,41,4,3,5,4,4,5,4,5,4,38,79,7
nagae-aya,89,永江 綾,3,5,6,3,4,5,4,4,5,39,5,3,4,5,5,4,4,5,5,40,79,7
miyamoto-ririka,89,宮本 リリカ,4,4,5,3,5,5,3,4,5,38,5,3,5,5,4,5,3,5,6,41,79,7
shin-akari,89,＠秦 あかり,4,4,6,4,4,5,4,4,6,41,5,2,4,5,4,4,4,5,5,38,79,7
ogino-harumi,96,荻野 晴海,5,4,4,4,6,4,3,5,7,42,4,3,4,6,5,3,4,4,5,38,80,8
nakatani-mayu,96,中谷 茉由,4,4,5,3,5,4,4,4,7,40,4,4,4,5,4,4,4,5,6,40,80,8
kimura-en,96,木村 円,5,5,5,3,4,5,5,4,5,41,4,4,4,5,4,5,4,5,4,39,80,8
saitou-myou,96,齊藤 妙,5,5,6,3,5,4,5,4,6,43,4,3,4,5,3,5,3,5,5,37,80,8
kondou-ami,96,近藤 あみ,6,5,5,4,4,3,4,4,5,40,4,4,5,5,4,5,3,5,5,40,80,8
ozaki-akane,96,小崎 茜,5,6,6,4,4,4,3,5,4,41,4,5,4,5,4,4,4,5,4,39,80,8
futakuchi-ryou,102,二口 涼,5,4,5,4,5,5,4,5,4,41,5,3,5,5,4,4,4,6,4,40,81,9
sugita-mayu,102,杉田 茉由,4,5,6,4,5,3,5,4,5,41,5,2,5,5,4,4,4,5,6,40,81,9
itakura-nagi,102,＠板倉 凪,4,5,6,3,5,5,4,4,5,41,4,3,5,5,5,5,3,5,5,40,81,9
igarashi-bouyume,102,＠五十嵐 望夢,4,5,5,5,4,5,4,4,5,41,5,3,4,4,4,5,4,6,5,40,81,9
kurokawa-rinako,102,黒川 莉奈子,5,5,6,2,4,4,4,5,5,40,5,4,5,5,4,5,3,6,4,41,81,9
shimizu-yuriya,107,＠清水 友莉耶,3,4,6,2,5,5,3,7,5,40,4,3,5,7,4,5,4,5,5,42,82,10
yamamoto-mao,107,山本 真生,5,4,5,4,5,5,4,5,4,41,5,4,4,6,4,4,4,5,5,41,82,10
kikuchi-shiori,107,菊地 志織,4,4,5,4,4,5,3,4,6,39,5,3,4,9,4,4,5,5,4,43,82,10
chinju-aika,107,鎮守 愛佳,4,7,4,3,4,5,4,4,4,39,4,4,4,7,4,5,4,6,5,43,82,10
nakatani-rei,107,＠中谷 玲,5,4,5,4,5,4,4,4,5,40,6,3,5,5,4,5,4,6,4,42,82,10
satou-mariko,107,佐藤 万里子,5,6,5,4,5,5,3,4,5,42,5,3,5,5,4,4,4,5,5,40,82,10
kamiya-sakirai,113,＠神谷 咲来,4,4,6,3,4,6,3,5,4,39,6,3,4,7,4,6,3,6,5,44,83,11
yanagisawa-konomi,113,柳澤 木の実,5,5,7,4,4,8,3,4,5,45,4,3,5,5,4,4,3,5,5,38,83,11
nishioka-rikako,113,西岡 利佳子,5,4,5,3,6,4,4,4,5,40,5,4,4,5,4,6,4,5,6,43,83,11
gomi-nanako,113,五味 奈々子,5,4,5,4,5,5,6,5,5,44,5,3,4,6,4,4,4,4,5,39,83,11
miyabe-juri,117,宮部 樹理,4,7,5,3,4,7,3,4,5,42,4,3,4,9,5,5,2,5,6,43,85,13
asai-tsukasa,118,＠浅井 つかさ,4,6,6,3,5,5,6,6,5,46,5,3,5,5,4,5,5,5,4,41,87,15
kuroda-kou,118,＠黒田 昊,5,6,5,4,7,4,3,5,5,44,5,3,5,5,5,5,4,6,5,43,87,15
