player_id,rank,name,h1,h2,h3,h4,h5,h6,h7,h8,h9,out,h10,h11,h12,h13,h14,h15,h16,h17,h18,in,total,score
kobayashi-mei,23,小林 芽以,4,5,5,4,3,3,2,5,4,35,4,4,3,5,4,4,4,5,4,37,72,0
nakagawa-rika,23,中川 梨華,4,4,5,4,3,4,3,5,4,36,4,4,3,5,5,4,3,4,4,36,72,0
nakatani-rei,23,@中谷 玲,5,4,5,3,4,4,2,5,5,37,4,3,3,5,5,4,3,4,4,35,72,0
kuroda-hikariri,23,黒田 光理,4,4,5,4,2,3,3,5,5,35,4,4,3,6,4,4,3,4,5,37,72,0
mizuno-enrin,33,水野 円琳,4,5,6,4,2,6,3,5,4,39,4,4,3,5,3,3,3,4,5,34,73,1
morimoto-ten,33,森本 天,4,4,5,4,3,5,3,4,4,36,4,5,2,6,4,3,3,5,5,37,73,1
nitta-yumina,33,新田 祐美菜,4,5,5,5,3,5,3,6,4,40,4,3,3,5,4,3,3,4,4,33,73,1
ogino-harumi,33,荻野 晴海,4,4,5,4,3,4,3,5,4,36,5,4,3,5,5,4,2,4,5,37,73,1
kumazawa-ami,33,熊澤 亜美,4,4,5,5,3,4,3,5,4,37,5,4,3,5,4,4,3,3,5,36,73,1
sakai-ryuuna,33,坂井 留奈,4,4,5,5,3,4,3,5,4,37,3,4,3,4,5,4,3,4,6,36,73,1
horii-misako,33,堀井 美沙子,4,4,4,3,4,4,4,5,5,37,4,4,3,4,5,4,2,5,5,36,73,1
oomura-touyou,33,@大村 桃葉,5,4,3,4,3,4,3,5,4,35,4,5,3,5,4,4,3,5,5,38,73,1
miyamoto-ririka,33,@宮本 リリカ,4,3,5,5,3,4,3,6,5,38,4,4,2,5,4,4,3,4,5,35,73,1
itou-marina,33,伊藤 真利奈,5,5,5,4,3,4,3,4,4,37,5,3,3,5,4,4,4,4,4,36,73,1
muguruma-nichinano,33,@六車 日那乃,4,3,5,4,3,5,3,4,5,36,4,4,4,4,4,4,4,4,5,37,73,1
ooyama-kariina,44,大山 カリーナ,5,4,5,4,3,4,3,5,5,38,5,4,2,5,4,4,3,4,5,36,74,2
takihara-minabi,44,滝原 未菜美,5,4,5,4,2,4,3,5,4,36,5,3,3,6,5,4,3,4,5,38,74,2
takahashi-sachi,44,高橋 幸,3,4,5,5,3,6,2,5,4,37,3,7,3,5,4,4,3,4,4,37,74,2
suzuki-yume,44,@鈴木 優芽,5,5,5,3,3,5,3,5,4,38,4,5,3,5,4,3,3,4,5,36,74,2
fujikawa-reina,44,藤川 玲奈,5,3,6,4,2,4,4,6,4,38,4,3,3,5,5,4,3,4,5,36,74,2
eikyuuho-emi,44,永久保 恵美,5,4,5,3,3,4,3,7,5,39,5,3,3,5,4,4,3,3,5,35,74,2
suzuki-aikako,44,鈴木 愛佳子,5,4,5,4,4,3,3,5,5,38,4,4,3,4,5,4,3,4,5,36,74,2
ishiyama-tsuzumimiyako,44,石山 鼓都,4,5,6,4,3,5,3,5,4,39,4,4,2,5,4,4,3,4,5,35,74,2
fukaya-kotono,44,@深谷 琴乃,5,4,5,5,2,4,3,4,5,37,5,3,3,5,5,4,3,4,5,37,74,2
nakajima-moe,44,中島 萌絵,4,4,4,5,4,4,3,6,5,39,4,4,3,5,4,4,3,4,4,35,74,2
yomura-saiyakaori,44,四村 彩也香,4,4,5,4,3,4,3,5,4,36,4,4,4,5,5,4,4,4,4,38,74,2
okumura-honatsu,44,奥村 穂夏,6,4,4,4,3,4,3,8,4,40,3,4,3,6,3,3,2,4,6,34,74,2
toumiya-arisa,56,當宮 ありさ,5,4,5,4,3,4,3,5,4,37,4,5,4,5,4,4,3,4,5,38,75,3
ootsuka-yukino,56,@大塚 由姫乃,5,5,5,5,3,4,3,4,4,38,4,3,4,5,4,4,3,5,5,37,75,3
hayasaka-haruna,56,@早坂 はる菜,4,5,4,4,3,5,4,6,4,39,4,4,3,5,4,4,3,4,5,36,75,3
nagai-yumea,56,@永井 夢亜,4,4,6,4,3,5,3,5,4,38,5,3,3,5,4,4,3,4,6,37,75,3
bandou-nao,56,坂東 奈央,4,4,5,3,3,6,3,6,4,38,4,3,4,5,5,4,3,4,5,37,75,3
yamamoto-kanaoto,61,@山本 華菜音,4,4,7,4,2,4,2,5,5,37,4,3,3,6,6,4,3,5,5,39,76,4
hosaka-hou(kurikaesi),61,保坂 萌々,4,3,6,5,2,5,3,5,5,38,4,4,3,6,4,4,3,5,5,38,76,4
yamamoto-hiyori,61,山本 ひより,4,5,5,4,3,4,4,4,4,37,4,4,3,6,5,4,3,5,5,39,76,4
asai-tsukasa,61,@浅井 つかさ,4,5,5,4,2,4,3,5,6,38,4,4,4,6,4,4,3,4,5,38,76,4
sakata-raikaori,61,坂田 來香,5,3,6,4,3,4,3,5,5,38,4,4,3,5,5,5,3,4,5,38,76,4
sakai-shichina,61,坂井 七菜,3,4,4,5,3,3,4,6,5,37,5,4,2,6,5,4,3,5,5,39,76,4
usui-ranze,61,@臼井 蘭世,4,4,5,4,3,5,3,7,5,40,4,4,3,5,3,4,3,4,6,36,76,4
taketani-matsukou,61,竹谷 茉紘,4,5,5,4,2,4,2,5,6,37,4,4,3,5,5,4,4,5,5,39,76,4
amano-marinou,61,天野 真里納,4,4,6,4,3,5,3,5,5,39,4,4,3,5,4,4,4,4,5,37,76,4
makita-shoudan,61,蒔田 小暖,4,4,5,5,3,4,3,5,4,37,5,4,3,6,5,4,3,4,5,39,76,4
kasai-sanatsu,61,笠井 紗夏,4,5,5,5,2,3,2,4,5,35,4,5,4,6,5,4,4,4,5,41,76,4
wakayama-makotoka,61,@若山 誠佳,4,5,5,5,4,4,3,5,4,39,4,3,3,5,4,5,3,4,6,37,76,4
ishikawa-sai,61,石川 彩,4,4,5,6,5,5,3,6,4,42,4,4,3,5,4,3,3,4,4,34,76,4
kawai-reina,74,川合 玲那,4,3,5,5,4,5,2,4,5,37,4,5,3,5,6,4,3,5,5,40,77,5
yanagisawa-konomi,75,柳澤　木の実,5,5,5,5,4,4,3,5,4,40,4,4,4,5,4,4,3,5,5,38,78,6
midorikawa-zuirei,75,@緑川 瑞玲,4,4,6,6,4,5,3,5,5,42,4,3,4,5,4,5,3,4,4,36,78,6
sugita-mayu,75,杉田 茉由,4,4,5,4,2,5,2,6,4,36,4,4,4,7,5,5,3,5,5,42,78,6
kikuchi-shiori,78,菊地 志織,4,4,6,4,4,4,3,5,5,39,4,4,4,6,5,4,3,5,5,40,79,7
maruyama-na(kurikaesi)bi,78,@丸山 菜々美,4,4,4,4,3,6,3,7,5,40,5,4,4,5,5,4,3,5,4,39,79,7
nakatani-suzune,80,中谷 鈴音,4,5,6,5,4,5,3,4,5,41,5,3,3,5,4,4,4,5,6,39,80,8
kimura-suzuna,80,木村 鈴菜,5,4,6,6,2,4,3,6,4,40,5,4,3,6,5,3,4,5,5,40,80,8
yagishita-rina,80,柳下 里菜,4,5,7,4,4,4,3,7,4,42,4,5,3,5,5,4,3,4,5,38,80,8
inoue-nagisa,80,@井上 渚,5,4,6,4,5,6,3,5,4,42,4,5,3,5,5,4,3,4,5,38,80,8
higuchi-risa,84,樋口 莉沙,6,5,6,5,3,4,4,5,4,42,4,6,3,5,5,4,3,5,5,40,82,10
kanemoto-yoshio,85,@金本 佳央,4,5,5,5,5,5,4,5,4,42,4,5,2,6,4,4,4,5,7,41,83,11
tajima-rin,86,田島 凜,7,5,7,4,4,4,3,5,5,44,5,7,4,4,5,4,3,3,6,41,85,13
imoto-saki,87,@井元 咲希,4,6,7,5,3,4,4,7,7,47,3,4,3,6,4,5,3,5,6,39,86,14
kawagoe-yuuka,88,@川越 夕嘉,5,5,6,5,4,5,3,6,6,45,5,5,4,6,6,4,4,5,6,45,90,18
arimoto-hanarei,NR,有本 花怜,,,,,,,,,,,,,,,,,,,,,,
