player_id,rank,name,h1,h2,h3,h4,h5,h6,h7,h8,h9,out,h10,h11,h12,h13,h14,h15,h16,h17,h18,in,total,score
nagata-hinata,51,長田 ひなた,4,4,6,5,3,5,3,5,5,40,4,5,2,5,4,4,2,5,5,36,76,4
kuwamura-miho,51,＠桑村 美穂,4,5,5,5,3,4,3,5,4,38,5,4,4,5,4,4,3,4,5,38,76,4
hoshino-runa,51,＠星野 瑠菜,5,3,4,4,3,5,3,5,4,36,4,4,4,5,4,4,5,5,5,40,76,4
tomikanehara-meiri,51,冨金原 明莉,6,4,5,4,4,5,3,5,4,40,3,3,4,5,4,5,3,4,5,36,76,4
ueno-youkou,51,上野 陽向,4,4,5,5,4,4,3,6,4,39,5,4,3,5,4,4,3,4,5,37,76,4
koike-airi,51,＠小池 愛莉,4,5,4,5,3,5,2,5,3,36,4,5,3,5,4,5,4,5,5,40,76,4
tadokoro-misaki,51,田所 美沙樹,4,4,5,5,3,4,4,5,4,38,4,4,3,5,4,5,3,5,5,38,76,4
nitta-yumina,51,新田 祐美菜,4,4,4,3,4,5,4,5,5,38,4,3,3,6,4,4,3,6,5,38,76,4
onoda-nei(kurikaesi),51,＠小野田　寧々,4,4,6,4,3,4,3,5,4,37,4,4,4,5,4,5,3,5,5,39,76,4
suzuki-yume,51,＠鈴木 優芽,5,4,5,5,3,4,3,5,4,38,3,5,4,5,4,4,3,4,6,38,76,4
kinoshita-satoruho,63,木下 智穂,4,5,6,5,4,4,3,5,5,41,4,4,3,5,4,4,3,4,5,36,77,5
nitta-yuuki,63,新田 有希,4,4,5,5,3,4,4,5,5,39,4,4,2,6,5,4,3,5,5,38,77,5
taketani-matsukou,63,竹谷 茉紘,4,4,5,5,4,5,4,5,4,40,4,3,4,5,4,4,4,4,5,37,77,5
suzuki-natsuru,63,＠鈴木 夏瑠,4,5,4,5,3,4,4,6,4,39,4,4,2,6,4,4,5,4,5,38,77,5
sakai-ryuuna,63,坂井 留奈,5,5,5,4,3,4,3,5,5,39,4,4,3,5,5,4,4,4,5,38,77,5
sekiguchi-heki,63,＠関口 碧,5,5,4,5,3,4,4,5,4,39,4,4,3,6,6,4,2,4,5,38,77,5
kanemoto-yoshio,63,＠金本 佳央,5,4,6,4,4,4,3,7,4,41,3,4,3,5,4,3,4,4,6,36,77,5
inoue-nagisa,63,井上 渚,4,4,5,5,4,5,4,5,4,40,4,3,3,5,5,4,3,5,5,37,77,5
tamura-ryouumi,63,田村 良海,4,5,6,5,3,4,3,5,4,39,3,4,3,5,4,5,4,5,5,38,77,5
nishioka-rikako,63,西岡 利佳子,5,4,5,4,4,5,3,5,4,39,4,4,3,5,5,4,3,5,5,38,77,5
bandou-nao,73,坂東 奈央,6,4,4,5,4,4,3,5,4,39,4,4,4,5,5,3,4,5,5,39,78,6
okumura-honatsu,73,奥村 穂夏,5,5,5,4,3,5,4,5,4,40,3,5,3,5,5,4,4,5,4,38,78,6
tada-bunkaoru,73,多田 文馨,4,5,4,5,3,5,3,5,5,39,4,5,2,5,4,4,5,5,5,39,78,6
yokoyama-shu(kurikaesi)na,73,＠横山 珠々奈,4,6,5,5,4,4,3,5,5,41,4,4,4,5,4,4,3,4,5,37,78,6
asai-tsukasa,73,＠浅井 つかさ,4,5,5,4,3,4,3,6,5,39,4,4,4,4,5,3,4,5,6,39,78,6
kokubun-ayana,73,＠國分 彩那,5,5,5,5,4,4,4,4,4,40,4,4,3,5,5,5,3,4,5,38,78,6
yamada-suisaki,73,＠山田 翠咲,4,4,5,4,3,5,4,5,4,38,3,4,3,5,4,6,5,5,5,40,78,6
takahashi-kotone,73,高橋 琴音,5,3,6,6,3,3,3,5,4,38,4,4,4,5,4,4,3,5,7,40,78,6
shimizu-yuriya,73,＠清水 友莉耶,6,4,5,5,3,4,4,5,4,40,4,6,2,5,5,4,3,3,6,38,78,6
mizuno-enrin,82,水野 円琳,5,4,5,4,4,4,3,6,4,39,4,4,3,5,5,5,4,5,5,40,79,7
nakanishi-natsumi,82,仲西 菜摘,5,4,5,4,3,5,4,5,5,40,4,4,3,6,4,4,4,5,5,39,79,7
harada-ruriminami,82,原田 瑠璃南,4,4,5,5,3,5,4,5,4,39,4,4,3,5,5,5,3,6,5,40,79,7
shigehara-junna,82,＠重原 純奈,5,5,5,5,3,5,3,5,4,40,4,3,3,5,5,4,4,5,6,39,79,7
mikawa-sumie,82,三川 澄恵,5,4,5,5,4,3,4,5,4,39,4,5,4,5,5,4,3,5,5,40,79,7
anzai-miyu,82,＠安西 美優,4,4,5,4,4,4,3,6,4,38,4,5,4,4,5,4,4,7,4,41,79,7
nakazawa-sakura,82,中澤 桜,5,6,5,5,3,4,3,5,6,42,4,3,4,5,4,3,4,4,6,37,79,7
kawaguchi-riho,82,川口 莉歩,5,4,4,5,3,5,3,5,5,39,6,5,3,4,5,5,2,5,5,40,79,7
akanuma-marino,82,赤沼 まりの,4,4,6,6,2,4,4,6,4,40,5,3,3,5,4,6,3,5,5,39,79,7
kawamura-hounami,91,河村 萌波,5,5,5,5,4,5,3,4,7,43,4,3,3,5,5,5,3,4,5,37,80,8
itakura-nagi,91,＠板倉 凪,4,5,5,5,3,5,4,5,6,42,3,5,2,6,4,4,3,6,5,38,80,8
sakata-raikaori,91,坂田 來香,4,5,4,4,4,5,3,6,4,39,4,5,4,5,5,5,3,4,6,41,80,8
kondou-ami,91,近藤 あみ,5,4,4,5,4,4,3,5,4,38,4,4,5,5,5,4,5,5,5,42,80,8
hosaka-hou(kurikaesi),91,保坂 萌々,5,4,6,5,3,4,4,5,4,40,4,4,4,5,5,5,4,4,5,40,80,8
mikami-rinka,91,＠三神 凜果,4,4,5,5,3,4,3,5,4,37,4,4,5,5,5,6,3,5,6,43,80,8
murata-ketsu,91,＠村田 結,5,7,6,4,3,4,3,4,4,40,5,4,3,6,5,5,3,4,5,40,80,8
takagi-rion,98,＠高木 りおん,6,5,4,5,4,5,4,5,4,42,4,4,4,5,4,4,4,5,5,39,81,9
okada-risa,98,岡田 梨沙,4,4,6,6,4,4,3,5,5,41,5,4,4,5,5,4,3,4,6,40,81,9
uehara-wa,98,＠上原 和,5,4,6,5,4,4,4,4,4,40,5,4,4,5,4,6,4,3,6,41,81,9
washizaki-nami,98,＠鷲崎 奈未,5,5,6,4,4,4,3,5,4,40,5,4,3,6,5,4,4,4,6,41,81,9
aratake-himei,98,荒武 飛名,5,5,5,4,3,4,4,6,4,40,4,4,4,5,5,4,3,6,6,41,81,9
miyabe-juri,98,宮部 樹理,5,5,5,5,5,4,4,5,5,43,5,4,2,5,4,5,3,4,6,38,81,9
yamada-moeka,104,＠山田 萌香,5,3,5,5,3,4,3,5,4,37,4,6,5,7,4,4,4,5,6,45,82,10
kakuda-yumeka,104,＠角田 夢香,4,7,5,6,4,4,3,6,5,44,4,4,3,5,4,5,4,4,5,38,82,10
furukawa-mayunatsu,104,古川 茉由夏,4,5,5,4,3,7,3,5,4,40,4,3,3,6,7,5,4,5,5,42,82,10
meguro-takara,104,目黒 宝,4,4,7,4,3,5,2,5,4,38,4,7,4,6,5,6,3,4,5,44,82,10
imoto-saki,104,＠井元 咲希,5,4,5,5,4,5,3,6,5,42,4,4,3,6,6,4,3,5,5,40,82,10
makita-shoudan,109,蒔田 小暖,4,5,5,4,3,4,3,6,6,40,6,4,4,7,4,5,3,6,4,43,83,11
suzuki-keiko,109,鈴木 惠子,4,4,6,5,4,5,4,5,6,43,4,4,4,5,5,5,4,3,6,40,83,11
kajiyama-marina,111,梶山 万里奈,4,4,5,5,4,4,4,4,5,39,6,5,4,8,5,4,4,4,5,45,84,12
yamamoto-mao,111,山本 真生,5,5,6,5,5,4,4,5,5,44,5,4,4,5,3,5,4,3,7,40,84,12
shiroishi-mirei,113,白石 実零,5,5,5,5,4,5,4,5,4,42,4,4,3,7,5,5,3,6,6,43,85,13
ootsuka-yukino,113,＠大塚 由姫乃,4,4,6,5,4,5,4,5,4,41,5,5,4,5,5,6,4,5,5,44,85,13
kashiwabara-mizuki,115,柏原 瑞季,5,6,7,4,3,5,3,6,5,44,3,4,4,5,5,7,3,5,7,43,87,15
