player_id,rank,name,h1,h2,h3,h4,h5,h6,h7,h8,h9,out,h10,h11,h12,h13,h14,h15,h16,h17,h18,in,total,score
master,PAR,,4,4,3,4,5,3,4,5,4,36,4,5,4,4,3,4,4,3,5,36,72,-
ikehane-youkou,1,池羽 陽向,3,3,4,4,3,4,3,4,3,31,4,4,4,5,4,4,3,4,5,37,68,-4
hasegawa-manami,1,＠長谷川　愛美,4,4,5,4,2,3,2,4,4,32,4,4,3,4,4,4,4,3,6,36,68,-4
aoi-asago,3,青井 麻瑚,4,5,4,4,3,4,3,4,4,35,3,5,4,5,4,4,2,3,4,34,69,-3
hiratsuka-shinyume,4,平塚 新夢,4,4,4,5,2,4,3,5,4,35,4,4,3,4,5,4,3,4,4,35,70,-2
kuze-natsunokaori,4,久世 夏乃香,4,4,4,4,2,4,3,5,4,34,4,3,5,5,4,4,3,4,4,36,70,-2
kawabata-yuuna,4,＠川畑 優菜,4,4,5,3,3,3,3,5,5,35,4,4,3,5,4,4,3,4,4,35,70,-2
yamawaki-airi,4,＠山脇 愛璃,4,4,4,4,3,4,3,5,4,35,4,4,3,5,4,3,3,5,4,35,70,-2
bandou-nao,4,坂東 奈央,4,4,4,5,3,5,2,5,4,36,4,4,3,4,4,4,3,4,4,34,70,-2
mizuno-enrin,4,水野 円琳,4,4,4,5,3,3,2,4,4,33,3,4,2,5,4,5,4,5,5,37,70,-2
satou-anzuri,10,＠佐藤 杏莉,4,4,4,5,3,4,3,5,4,36,4,5,2,5,4,3,3,4,5,35,71,-1
kouriyama-hitomi,10,郡山 瞳,4,4,5,4,3,4,3,5,5,37,3,4,3,5,3,4,4,4,4,34,71,-1
yamamoto-yuka,10,＠山本 優花,4,7,5,4,3,4,2,5,4,38,3,5,2,4,4,5,3,3,4,33,71,-1
nishizawa-hohitsuji,10,＠西澤 歩未,5,5,5,5,2,4,3,4,4,37,4,4,3,4,5,3,3,4,4,34,71,-1
morimoto-ten,10,森本 天,4,4,5,4,3,4,3,5,5,37,4,4,3,4,4,4,3,4,4,34,71,-1
tanaka-shuran,10,＠田中 珠蘭,4,4,4,4,4,4,3,5,4,36,4,4,4,5,3,3,3,4,5,35,71,-1
nakagawa-rika,10,中川 梨華,4,4,5,5,2,4,2,4,5,35,4,4,3,5,4,4,3,4,5,36,71,-1
kinoshita-satoruho,10,木下 智穂,5,4,4,4,3,4,3,5,4,36,4,4,3,4,4,4,3,4,5,35,71,-1
akamatsu-nagisa,10,＠赤松 渚,4,4,5,4,3,4,3,5,4,36,4,4,4,5,4,3,3,4,4,35,71,-1
sasahara-yumi,19,笹原 優美,4,5,5,4,3,4,3,5,4,37,3,4,3,4,4,4,3,5,5,35,72,0
abe-mirai,19,阿部 未来,4,4,5,4,3,4,3,6,5,38,4,4,3,4,4,5,2,4,4,34,72,0
onuki-rei,19,小貫 麗,5,4,5,5,3,4,3,5,3,37,4,4,3,5,4,4,3,4,4,35,72,0
aoki-kanako,19,青木 香奈子,4,4,5,4,4,4,3,5,4,37,4,4,3,6,4,3,2,4,5,35,72,0
shimada-sa,19,島田 紗,4,4,4,4,3,4,3,5,4,35,3,4,4,6,4,4,4,3,5,37,72,0
nagata-kanae,19,＠永田 加奈恵,4,4,6,4,2,4,3,5,4,36,5,4,3,5,4,4,3,3,5,36,72,0
nagata-hinata,19,長田 ひなた,5,4,5,4,3,4,3,4,4,36,4,3,3,5,4,5,3,4,5,36,72,0
watanabe-shiori,26,渡邊 詩織,4,4,4,5,3,4,3,5,3,35,5,4,3,5,4,4,3,5,5,38,73,1
nabeshima-umiryou,26,鍋島 海良,4,4,6,5,3,4,3,5,3,37,4,4,4,6,3,4,2,4,5,36,73,1
kojima-ayaka,26,小島 彩夏,3,4,5,5,3,5,3,5,4,37,5,4,3,4,4,4,3,4,5,36,73,1
yabushita-mai,26,薮下 真衣,5,4,5,5,3,4,3,5,4,38,4,4,3,5,5,3,3,4,4,35,73,1
mori-hana,26,森 はな,4,4,5,5,3,4,4,5,4,38,4,4,3,5,4,4,3,4,4,35,73,1
kuwamura-miho,26,＠桑村 美穂,4,5,4,4,3,4,2,5,4,35,3,4,4,6,4,5,3,4,5,38,73,1
kawamura-hounami,26,河村 萌波,4,3,4,5,3,4,3,5,4,35,4,5,3,5,5,3,3,5,5,38,73,1
takagi-rion,26,＠高木 りおん,6,4,4,4,3,4,3,4,4,36,4,4,3,5,4,5,3,5,4,37,73,1
makita-shoudan,26,蒔田 小暖,4,4,6,4,3,4,3,5,5,38,3,4,3,5,5,4,3,4,4,35,73,1
wakimoto-sakura,35,脇元 桜,4,4,5,4,3,4,3,5,4,36,4,4,4,5,4,5,3,5,4,38,74,2
enkaku-yuuki,35,円角 有希,4,4,5,4,4,4,2,5,4,36,5,4,3,6,5,4,3,4,4,38,74,2
kokutou-satsuki,35,谷頭 さつき,4,5,4,5,3,3,3,6,4,37,5,4,3,5,4,4,3,4,5,37,74,2
shimabukuro-hino,35,島袋 ひの,4,3,6,4,3,4,3,4,5,36,4,4,3,5,4,5,3,5,5,38,74,2
wada-junrei,35,和田 純怜,4,4,5,4,3,4,3,5,4,36,4,4,3,5,5,3,4,5,5,38,74,2
kumakura-riko,35,熊倉 莉子,4,6,5,4,3,5,5,4,3,39,4,4,3,6,4,4,3,3,4,35,74,2
hoshino-runa,35,＠星野 瑠菜,4,5,5,5,3,4,3,4,4,37,4,4,3,6,4,4,3,4,5,37,74,2
tomikanehara-meiri,35,冨金原 明莉,4,4,5,4,3,4,3,5,4,36,4,4,4,5,4,5,3,4,5,38,74,2
nitta-yuuki,35,新田 有希,4,3,5,4,4,5,3,6,4,38,4,3,5,5,4,3,3,4,5,36,74,2
taketani-matsukou,35,竹谷 茉紘,4,4,5,4,3,5,3,5,5,38,4,4,2,5,4,5,3,3,6,36,74,2
suzuki-natsuru,35,＠鈴木 夏瑠,3,5,5,4,3,5,3,5,4,37,4,4,4,5,4,4,3,4,5,37,74,2
tada-bunkaoru,35,多田 文馨,4,5,5,4,3,4,2,5,4,36,4,3,3,6,4,4,4,5,5,38,74,2
yokoyama-shu(kurikaesi)na,35,＠横山 珠々奈,3,5,5,4,4,4,3,5,4,37,5,5,3,4,4,4,3,4,5,37,74,2
okumura-honatsu,35,奥村 穂夏,4,4,5,3,2,4,4,5,4,35,4,4,3,5,5,5,3,5,5,39,74,2
itakura-nagi,35,＠板倉 凪,3,5,5,5,3,3,3,5,5,37,4,5,3,5,4,5,2,4,5,37,74,2
okada-risa,35,岡田 梨沙,5,5,5,4,3,5,3,5,3,38,5,4,3,5,4,4,3,4,4,36,74,2
yamada-moeka,35,＠山田 萌香,5,3,5,4,3,4,3,7,4,38,4,3,2,5,4,4,3,6,5,36,74,2
matsuoka-hana,52,松岡 華,4,5,4,4,3,4,4,5,4,37,4,4,4,6,5,4,3,4,4,38,75,3
suzuki-himeryuu,52,＠鈴木 姫琉,4,6,5,4,3,3,3,4,5,37,4,5,3,6,4,4,3,5,4,38,75,3
kamiya-mio,52,神谷 美緒,4,4,5,4,2,4,3,6,4,36,4,4,4,5,5,5,4,4,4,39,75,3
takaku-yuuna,52,高久 ゆうな,5,4,7,4,3,4,3,5,4,39,4,4,3,4,6,4,3,4,4,36,75,3
asai-tsukasa,52,＠浅井 つかさ,4,5,4,6,3,4,3,4,4,37,4,4,3,6,4,4,3,5,5,38,75,3
kashiwabara-mizuki,52,柏原 瑞季,7,4,5,5,3,4,3,5,4,40,5,4,3,5,4,3,3,4,4,35,75,3
ueno-youkou,52,上野 陽向,4,5,5,4,3,4,3,6,4,38,5,4,3,5,4,3,4,4,5,37,75,3
tadokoro-misaki,52,田所 美沙樹,5,5,4,4,3,4,3,5,4,37,4,5,3,5,4,4,3,4,6,38,75,3
sakai-ryuuna,52,坂井 留奈,5,5,4,4,4,4,3,5,4,38,3,4,3,5,4,3,3,5,7,37,75,3
koike-airi,52,＠小池 愛莉,4,4,4,4,3,4,4,5,3,35,5,5,5,5,4,4,3,4,5,40,75,3
takada-yuukisaki,62,＠高田 優妃,5,4,5,4,4,4,3,6,4,39,4,4,3,5,5,4,3,4,5,37,76,4
yomura-saiyakaori,62,四村 彩也香,5,5,5,4,3,4,3,5,4,38,4,4,4,5,3,4,4,5,5,38,76,4
shintani-me(kurikaesi),62,＠新谷 芽々,3,4,5,4,3,3,5,5,4,36,4,4,3,6,4,5,4,4,6,40,76,4
kobayashi-kyouka,62,小林 京加,4,5,5,4,4,4,4,6,4,40,3,3,3,4,4,5,3,4,7,36,76,4
morita-shuuko,62,森田 就子,4,4,4,4,3,5,3,5,6,38,5,3,3,5,4,4,3,6,5,38,76,4
yamaguchi-rio,62,山口 里緒,4,4,5,5,4,4,3,5,4,38,5,4,2,5,4,5,3,5,5,38,76,4
sumihara-miyu,62,隅原 実優,4,4,6,5,4,5,3,5,4,40,4,4,2,4,4,4,3,6,5,36,76,4
ueda-rina,62,植田 梨奈,4,4,5,4,3,4,4,6,4,38,4,4,4,6,4,5,2,5,4,38,76,4
nitta-yumina,62,新田 祐美菜,4,4,5,5,3,5,3,5,4,38,4,3,4,5,5,4,3,5,5,38,76,4
suzuki-keiko,62,鈴木 惠子,5,6,5,4,3,5,3,5,4,40,4,4,3,5,5,4,3,4,4,36,76,4
onoda-nei(kurikaesi),62,＠小野田　寧々,4,3,5,6,3,4,4,5,3,37,4,4,3,5,4,4,4,6,5,39,76,4
sekiguchi-heki,62,＠関口 碧,4,5,5,4,3,6,3,5,3,38,4,4,3,5,5,4,3,4,6,38,76,4
kanemoto-yoshio,74,＠金本 佳央,4,4,5,5,3,5,3,4,5,38,4,4,3,6,4,4,4,5,5,39,77,5
ukai-momo,74,鵜飼 桃,5,4,6,4,3,4,3,5,5,39,5,4,4,5,4,4,2,5,5,38,77,5
kokubun-ayana,74,＠國分 彩那,4,5,5,5,3,4,3,5,5,39,5,4,3,5,4,4,3,5,5,38,77,5
nakazawa-rurai,74,＠中澤 瑠来,4,5,5,4,3,5,3,8,4,41,5,4,2,5,4,4,2,5,5,36,77,5
inoue-nagisa,74,井上 渚,5,5,5,4,3,5,3,5,4,39,4,3,3,6,4,4,3,6,5,38,77,5
yamada-suisaki,74,＠山田 翠咲,4,4,5,5,3,4,4,5,4,38,4,4,3,5,5,4,4,5,5,39,77,5
nakanishi-natsumi,74,仲西 菜摘,5,4,5,5,4,3,4,5,4,39,3,4,3,7,4,5,2,5,5,38,77,5
harada-ruriminami,74,原田 瑠璃南,4,6,5,5,3,4,3,5,4,39,4,5,3,5,5,4,3,5,4,38,77,5
uehara-wa,74,＠上原 和,4,5,4,5,5,5,3,5,4,40,5,4,3,5,4,4,3,4,5,37,77,5
shin-akari,74,＠秦 あかり,4,5,4,5,3,6,4,4,3,38,4,4,5,5,5,4,3,4,5,39,77,5
chida-moeka,84,千田 萌花,3,4,5,4,4,4,5,7,4,40,4,5,3,6,4,4,3,4,5,38,78,6
tsuboi-yuukaori,84,坪井 悠香,4,4,6,7,4,5,3,6,4,43,5,3,3,4,4,4,4,4,4,35,78,6
tamura-ryouumi,84,田村 良海,4,4,5,4,4,4,4,5,4,38,4,4,4,5,4,4,4,4,7,40,78,6
shigehara-junna,84,＠重原 純奈,5,4,5,4,4,5,2,5,4,38,5,4,4,6,5,4,3,4,5,40,78,6
kondou-ami,84,近藤 あみ,3,4,5,5,3,7,4,5,4,40,4,4,3,5,5,4,3,6,4,38,78,6
kajiyama-marina,84,梶山 万里奈,5,5,5,4,4,4,5,5,4,41,3,3,4,6,4,5,3,4,5,37,78,6
sakata-raikaori,84,坂田 來香,4,5,4,4,3,4,3,5,3,35,5,6,4,6,4,5,3,5,5,43,78,6
suzuki-yume,91,＠鈴木 優芽,5,4,5,4,3,5,4,5,5,40,6,4,3,6,4,4,2,5,5,39,79,7
shimizu-yuriya,91,＠清水 友莉耶,4,4,4,4,4,5,4,5,5,39,4,4,4,5,5,5,3,6,4,40,79,7
kakuda-yumeka,91,＠角田 夢香,4,5,5,6,4,5,5,4,5,43,4,3,3,5,4,4,3,6,4,36,79,7
haga-sachihitomi,91,＠芳賀 幸瞳,5,6,6,4,3,3,5,5,4,41,5,4,3,6,4,5,3,3,5,38,79,7
maruyama-sukekaori,91,　丸山　祐香,4,4,6,5,3,4,4,5,4,39,4,5,5,5,4,4,3,5,5,40,79,7
takahashi-kotone,91,高橋 琴音,5,6,5,4,3,4,3,4,4,38,4,4,4,5,4,4,4,5,7,41,79,7
mikawa-sumie,91,三川 澄恵,4,5,6,5,3,5,3,6,4,41,4,4,2,5,4,4,4,6,5,38,79,7
