player_id,rank,name,h1,h2,h3,h4,h5,h6,h7,h8,h9,out,h10,h11,h12,h13,h14,h15,h16,h17,h18,in,total,score
suzuki-keiko,12,鈴木 惠子,4,4,4,3,4,5,5,3,4,36,5,5,4,5,4,3,4,4,4,38,74,2
onizuka-takashiri,12,鬼塚 貴理,6,4,4,3,3,6,4,3,5,38,5,4,2,3,5,3,4,5,5,36,74,2
yomura-saiyakaori,22,四村 彩也香,4,5,4,4,3,5,4,3,5,37,4,5,3,4,5,5,4,4,4,38,75,3
tadokoro-misaki,22,田所 美沙樹,4,4,4,4,5,4,4,3,5,37,4,5,5,4,4,3,4,5,4,38,75,3
kashiwabara-mizuki,22,柏原 瑞季,4,4,5,3,3,5,4,3,5,36,4,4,3,5,6,3,5,4,5,39,75,3
kurabayashi-kurenai,22,＠倉林 紅,4,4,4,2,5,4,3,4,5,35,4,5,4,5,5,3,3,6,5,40,75,3
kumakura-riko,22,熊倉 莉子,4,5,4,3,3,5,5,4,6,39,5,3,3,4,5,4,4,3,5,36,75,3
kusumoto-ayano,22,楠本 彩乃,5,4,5,3,4,5,4,4,6,40,5,4,3,4,5,2,4,4,4,35,75,3
nakatani-rei,22,＠中谷 怜,5,4,5,2,4,5,4,2,5,36,5,5,3,5,5,3,5,4,4,39,75,3
shintani-me(kurikaesi),22,＠新谷 芽々,4,4,4,3,5,5,4,2,5,36,5,4,3,5,5,5,4,4,4,39,75,3
kouriyama-hitomi,22,郡山 瞳,4,5,4,3,4,6,5,3,5,39,4,4,4,3,5,5,4,4,3,36,75,3
hoshino-runa,31,＠星野 瑠菜,4,4,4,3,4,6,5,4,4,38,5,5,2,5,5,3,4,4,5,38,76,4
matsuyama-rina,31,＠松山 りな,4,6,4,3,4,5,5,4,4,39,5,4,3,5,5,3,4,4,4,37,76,4
yanagisawa-konomi,31,柳澤 木の実,5,4,4,3,4,5,5,3,5,38,5,5,3,5,5,3,4,4,4,38,76,4
suzuki-natsuru,31,＠鈴木 夏瑠,5,6,4,3,5,5,4,3,4,39,5,3,3,5,6,3,4,4,4,37,76,4
shounai-rimizuumi,31,＠庄内 理湖,4,4,4,2,4,5,4,2,7,36,5,4,2,6,5,4,4,6,4,40,76,4
yamada-suisaki,31,＠山田 翠咲,4,4,5,3,4,6,4,3,5,38,5,5,3,5,5,3,4,4,4,38,76,4
muguruma-nichinano,37,＠六車 日那乃,5,4,4,3,4,5,4,3,5,37,5,4,3,4,5,4,4,6,5,40,77,5
onoda-nei(kurikaesi),37,＠小野田 寧々,4,3,5,3,4,5,5,4,4,37,7,5,3,4,5,3,4,5,4,40,77,5
oomura-minami,37,大村 みなみ,4,4,4,4,4,4,4,3,5,36,6,3,3,5,5,5,4,4,6,41,77,5
abe-mirai,37,阿部 未来,4,4,5,3,4,5,5,3,6,39,5,5,3,4,5,3,3,5,5,38,77,5
nikaidou-megumiri,37,＠二階堂 恵莉,4,4,4,4,5,5,5,3,6,40,4,4,3,4,5,3,4,5,5,37,77,5
mori-hana,37,森 はな,4,4,6,3,4,5,4,3,5,38,5,5,3,4,5,4,5,4,4,39,77,5
kimura-en,43,木村 円,4,5,6,3,4,5,4,3,5,39,5,5,3,4,7,3,4,4,4,39,78,6
kutsuzawa-riko,43,沓澤 莉子,4,4,5,3,4,5,5,3,5,38,4,4,3,4,6,4,5,6,4,40,78,6
takagi-misaki,43,＠高木 美咲,4,5,4,3,4,5,4,4,5,38,5,4,5,5,5,4,4,4,4,40,78,6
ootsuka-yukino,43,＠大塚 由姫乃,4,3,5,3,4,5,5,3,5,37,5,6,3,5,6,4,4,4,4,41,78,6
shin-akari,43,＠秦 あかり,6,4,4,3,4,5,4,3,5,38,5,4,3,4,6,5,4,4,5,40,78,6
murata-ketsu,48,村田 結,5,4,4,4,4,5,4,4,5,39,5,4,4,5,5,3,5,6,4,41,80,8
nishizawa-bisumomo,48,＠西澤 美李,4,6,5,3,4,4,5,4,5,40,5,5,3,6,5,3,4,4,5,40,80,8
bandou-nao,50,坂東 奈央,4,4,5,3,5,5,5,4,5,40,5,5,3,5,5,4,5,4,5,41,81,9
nagai-yumea,51,＠永井 夢亜,4,4,4,3,4,4,4,3,6,36,5,5,4,5,8,4,5,5,5,46,82,10
higashi-rinnatsu,51,＠東 凛夏,5,4,4,3,5,6,6,4,6,43,5,5,4,5,5,3,4,5,3,39,82,10
akanuma-marino,53,赤沼 まりの,5,4,4,3,4,6,5,3,5,39,5,4,3,6,5,5,5,6,5,44,83,11
inamura-kaguya,53,＠稲村 かぐや,4,4,4,3,5,6,5,3,6,40,5,5,4,5,5,5,4,4,6,43,83,11
kinjou-wakana,55,金城 和歌奈,5,4,5,3,6,5,6,4,5,43,5,5,4,7,6,3,5,5,4,44,87,15
arimoto-hanarei,DNS,有本 花怜,,,,,,,,,,,,,,,,,,,,,,
kanemoto-yoshio,DNS,＠金本 佳央,,,,,,,,,,,,,,,,,,,,,,
chinju-aika,DNS,鎮守 愛佳,,,,,,,,,,,,,,,,,,,,,,
kuramochi-nagi,DNS,＠倉持 凪,,,,,,,,,,,,,,,,,,,,,,
