player_id,rank,name,h1,h2,h3,h4,h5,h6,h7,h8,h9,out,h10,h11,h12,h13,h14,h15,h16,h17,h18,in,total,score
okumura-hoka,56,奧村　穂果,5,5,5,3,5,3,4,7,4,41,4,4,4,3,5,4,5,3,5,37,78,6
takemoto-rina,56,竹本　梨奈,5,4,4,3,4,4,5,5,4,38,5,5,3,2,6,4,6,4,5,40,78,6
nagai-yumea,56,＠永井　夢亜,4,4,4,3,5,4,7,4,4,39,4,3,4,3,7,4,4,5,5,39,78,6
ogyuuta-miran,56,＠荻生田　みらん,5,4,4,3,4,4,8,4,4,40,5,4,3,3,6,5,4,3,5,38,78,6
fukaya-kotono,61,＠深谷　琴乃,6,3,4,4,4,3,7,5,4,40,4,5,4,3,4,5,5,5,4,39,79,7
kawai-reina,61,川合　玲那,5,4,5,3,5,3,5,5,5,40,4,4,3,4,5,5,4,3,7,39,79,7
ozaki-akane,61,小崎　茜,5,4,4,2,4,2,6,6,4,37,5,6,4,3,6,4,5,4,5,42,79,7
yoshino-saki,61,吉野　早紀,5,4,5,3,5,4,5,4,4,39,4,4,5,3,5,6,5,3,5,40,79,7
yomura-saiyakaori,61,四村　彩也香,5,4,5,4,6,3,6,5,4,42,4,4,5,3,4,5,4,3,5,37,79,7
mizuno-enrin,61,水野　円琳,5,6,4,4,5,3,5,5,4,41,5,4,5,3,5,3,5,2,6,38,79,7
morohashi-aina,67,諸橋　愛奈,5,4,5,3,4,4,5,4,5,39,5,5,4,4,5,5,4,4,5,41,80,8
imoto-saki,67,＠井元　咲希,5,4,5,5,5,3,4,6,5,42,4,5,4,4,4,5,5,3,4,38,80,8
takahashi-sachi,67,高橋　幸,6,5,4,4,5,3,5,5,5,42,5,4,4,3,5,5,5,3,4,38,80,8
kanehara-ririka,67,金原　りりか,6,4,4,5,3,3,5,4,4,38,4,5,5,3,5,5,6,3,6,42,80,8
okada-tadahana,67,岡田　唯花,6,3,6,3,5,3,5,5,5,41,4,4,4,3,5,4,5,4,6,39,80,8
midorikawa-zuirei,67,＠緑川　瑞玲,5,6,5,3,5,4,5,4,4,41,3,4,4,3,6,4,5,4,6,39,80,8
tada-bunkaoru,67,多田　文馨,5,5,4,3,4,3,6,7,4,41,4,4,5,3,6,4,5,3,5,39,80,8
suzuki-chiharu,74,鈴木　千晴,6,5,4,3,4,4,7,5,4,42,4,5,4,3,5,5,4,3,6,39,81,9
nakao-shino,74,中尾　紫乃,5,4,5,4,5,3,6,4,5,41,4,4,4,4,5,5,5,4,5,40,81,9
tsutsui-miwa,74,筒井　美羽,5,5,5,4,5,3,6,5,4,42,5,4,4,3,5,4,4,3,7,39,81,9
nabeshima-umiryou,74,鍋島　海良,7,5,5,3,4,3,5,4,4,40,5,4,4,3,5,6,4,4,6,41,81,9
