player_id,rank,name,h1,h2,h3,h4,h5,h6,h7,h8,h9,out,h10,h11,h12,h13,h14,h15,h16,h17,h18,in,total,score
suzuki-shinri,51,鈴木 真理,5,5,6,3,5,4,3,3,6,40,4,3,4,5,4,4,3,5,4,36,76,4
mori-hana,51,森 はな,4,5,5,3,4,5,5,4,5,40,4,2,4,5,3,4,3,6,5,36,76,4
kawai-reina,51,川合 玲那,4,4,6,4,5,4,3,5,4,39,5,3,5,4,4,4,3,5,4,37,76,4
washizaki-nami,51,@鷲崎 奈未,4,5,6,3,4,4,3,4,5,38,4,3,6,5,4,4,3,5,4,38,76,4
okumura-honatsu,51,奥村 穂夏,5,4,5,3,4,5,3,4,4,37,4,3,5,4,5,4,3,5,6,39,76,4
tadokoro-misaki,60,田所 美沙樹,4,4,5,3,5,4,4,3,5,37,4,3,4,7,4,5,3,5,5,40,77,5
saitou-rina,60,@斉藤 里奈,4,5,7,4,4,4,2,5,5,40,5,3,4,5,4,4,3,4,5,37,77,5
yanagisawa-konomi,60,柳澤 木の実,4,4,5,2,5,5,3,4,5,37,4,3,5,6,4,5,3,5,5,40,77,5
hamano-mare,60,濱野 希,4,4,4,4,4,6,3,5,5,39,4,2,5,8,3,5,2,5,4,38,77,5
inoue-nagisa,60,井上 渚,4,5,6,3,4,4,4,4,5,39,5,4,4,5,4,5,3,4,4,38,77,5
takahashi-sachi,60,高橋 幸,4,5,5,4,4,5,3,4,6,40,4,2,5,5,4,5,3,5,4,37,77,5
suzuki-aikako,60,鈴木 愛佳子,4,5,5,3,5,5,3,4,5,39,5,2,5,5,4,4,3,5,5,38,77,5
saitou-manami,67,齊藤 愛美,4,4,6,3,5,5,4,4,5,40,5,3,4,4,4,4,4,5,5,38,78,6
bandou-nao,67,坂東 奈央,4,5,4,3,3,5,4,4,4,36,4,2,7,6,5,5,4,5,4,42,78,6
nakatani-mayu,67,中谷 茉由,4,5,5,3,4,5,3,5,5,39,5,3,4,7,4,5,3,4,4,39,78,6
takaku-yuuna,67,高久 ゆうな,4,4,5,3,4,5,3,5,5,38,5,3,6,5,4,5,4,5,3,40,78,6
suzuki-natsuru,67,＠鈴木 夏瑠,5,5,5,3,4,5,3,5,6,41,4,2,3,5,4,5,3,6,5,37,78,6
sekiguchi-heki,67,＠関口 碧,4,4,5,2,4,3,5,4,6,37,5,4,4,5,6,4,4,5,4,41,78,6
eikyuuho-emi,73,永久保 恵美,4,5,5,4,4,4,3,4,6,39,4,4,4,5,4,4,3,6,6,40,79,7
hayashi-arina,73,林 亜莉奈,5,5,5,3,4,4,4,4,5,39,5,2,4,5,5,6,3,6,4,40,79,7
sugihara-ayahana,73,杉原 彩花,5,4,6,3,5,4,4,3,5,39,5,4,5,5,4,4,4,4,5,40,79,7
kurokawa-rinako,73,黒川 莉奈子,5,4,5,4,5,4,3,4,5,39,5,4,4,5,5,4,3,6,4,40,79,7
abe-mirai,73,阿部 未来,4,5,5,4,5,5,4,5,5,42,5,4,4,4,4,5,3,5,3,37,79,7
hosonuma-natsumi,73,細沼 菜津美,4,5,5,3,5,4,4,5,6,41,4,3,4,5,4,5,3,5,5,38,79,7
mochizuki-miho,79,望月 美甫,4,4,6,4,4,4,3,5,5,39,5,4,4,7,4,5,3,5,4,41,80,8
yoshida-rinama,79,吉田 莉生,5,5,5,4,5,5,3,4,5,41,4,3,5,5,4,4,4,6,4,39,80,8
kobori-aimi,81,小堀 愛海,4,5,5,4,4,6,4,5,5,42,4,4,4,5,5,4,3,6,4,39,81,9
kobayashi-mei,81,小林 芽以,5,4,5,3,5,6,4,4,5,41,5,3,5,5,4,5,3,5,5,40,81,9
imoto-saki,81,井元 咲希,4,4,5,4,5,4,4,4,6,40,5,4,5,6,4,4,3,5,5,41,81,9
kitahori-asahi,84,北堀 あさひ,4,5,5,2,5,3,4,5,5,38,4,3,4,8,4,7,4,5,5,44,82,10
nakao-shino,84,中尾 紫乃,4,5,5,3,5,5,4,5,5,41,4,3,4,5,5,6,3,5,6,41,82,10
nitta-yumina,86,新田 祐美菜,5,5,7,3,4,5,3,4,6,42,5,5,4,5,4,5,3,5,5,41,83,11
ooyama-kariina,86,大山 カリーナ,4,5,5,3,6,5,3,5,5,41,4,3,5,6,5,4,3,7,5,42,83,11
murata-ketsu,86,＠村田 結,4,6,6,3,5,4,3,5,5,41,6,3,4,5,4,6,4,5,5,42,83,11
itou-kirara,86,伊藤 きらら,5,5,5,3,6,6,5,4,4,43,4,3,5,6,5,4,3,5,5,40,83,11
hamano-saki,90,＠濱野 紗綺,4,5,5,3,5,6,4,5,4,41,4,4,4,7,4,6,4,6,6,45,86,14
