player_id,rank,name,h1,h2,h3,h4,h5,h6,h7,h8,h9,out,h10,h11,h12,h13,h14,h15,h16,h17,h18,in,total,score
ooga-hiroshihana,57,@大賀	裕花,5,5,3,5,3,4,4,5,7,41,4,4,4,5,4,4,4,5,5,39,80,8
nakahara-ayaka,57,@中原	彩華,4,4,5,5,4,4,4,5,4,39,5,6,4,4,4,5,4,4,5,41,80,8
katou-reina,57,@加藤	麗奈,4,4,4,6,5,4,4,5,4,40,5,3,4,3,6,6,3,3,7,40,80,8
maruyama-yuka,57,丸山 ゆか,4,4,4,6,4,5,3,4,5,39,4,5,5,3,7,4,4,3,6,41,80,8
onuki-rei,57,小貫 麗,4,4,4,6,4,4,3,5,5,39,4,4,4,3,5,6,5,4,6,41,80,8
yamada-suisaki,62,@山田	翠咲,5,4,4,4,4,5,3,6,5,40,5,5,5,3,5,6,4,3,5,41,81,9
koshikawa-akiko,63,越川 晶子,4,4,3,5,5,5,3,6,5,40,4,5,5,3,4,7,5,4,5,42,82,10
imoto-saki,63,@井元	咲希,4,4,3,6,4,5,3,4,7,40,5,5,5,4,4,5,5,4,5,42,82,10
nabeshima-umiryou,63,鍋島 海良,4,5,3,4,5,5,4,5,6,41,5,4,4,4,4,7,4,3,6,41,82,10
ide-eairi,63,井手 絵愛里,4,4,3,5,5,4,4,6,5,40,6,4,4,3,4,6,5,4,6,42,82,10
yamazaki-ryuunichi,63,山崎 琉日,5,3,3,5,4,5,3,7,7,42,6,5,4,3,6,5,4,2,5,40,82,10
akase-shinna,63,@赤瀬	新菜,5,6,3,5,4,4,3,5,4,39,4,5,4,3,6,6,4,5,6,43,82,10
oda-sukeyuu,63,@小田	祐夕,5,5,3,8,4,4,4,5,4,42,4,4,5,3,6,6,4,3,5,40,82,10
taniyama-satoko,63,@谷山	理子,6,4,3,5,5,5,5,4,6,43,4,4,4,4,5,5,4,4,5,39,82,10
tada-bunkaoru,71,多田 文馨,4,5,4,5,5,4,5,8,5,45,5,5,3,3,4,5,4,3,6,38,83,11
ogino-harumi,71,荻野 晴海,5,5,4,5,4,3,4,6,5,41,6,4,4,4,4,6,4,4,6,42,83,11
iwasaki-hoshino,73,@岩崎	星乃,4,4,3,6,5,4,4,5,4,39,4,7,4,2,7,5,6,4,6,45,84,12
kondou-nanami,73,近藤 ななみ,6,4,4,6,4,4,3,6,5,42,4,6,7,3,5,4,4,4,5,42,84,12
nagao-miho,75,長尾 美穂,5,6,4,5,5,5,4,5,6,45,4,6,4,4,4,5,5,3,6,41,86,14
ichimatsu-kurenaimi,75,@一松	紅実,5,7,5,6,5,4,3,6,5,46,5,4,4,3,5,5,5,4,5,40,86,14
nagai-houai,75,@長井	萌愛,4,5,3,7,4,6,3,7,6,45,5,5,5,3,4,6,4,4,5,41,86,14
yoshioka-zuiaoi,78,@吉岡	瑞葵,6,5,3,6,5,5,3,5,7,45,5,5,5,3,4,7,4,3,6,42,87,15
kamiya-sakirai,79,@神谷	咲来,5,6,3,7,4,5,3,6,6,45,4,5,4,3,7,4,5,6,6,44,89,17
hashimoto-chizuna,80,橋本 千津奈,5,4,5,5,8,5,4,6,5,47,5,4,5,3,5,8,5,3,7,45,92,20
