player_id,rank,name,h1,h2,h3,h4,h5,h6,h7,h8,h9,out,h10,h11,h12,h13,h14,h15,h16,h17,h18,in,total,score
chinju-aika,107,鎮守 愛佳,6,5,4,3,5,4,5,4,5,41,6,5,4,5,3,6,3,5,6,43,84,12
suzuki-natsuru,107,＠鈴木 夏瑠,4,5,5,3,5,4,6,3,5,40,6,4,4,5,3,7,4,5,6,44,84,12
kumakura-riko,107,熊倉 莉子,5,7,5,3,4,5,6,3,4,42,5,4,5,3,4,5,4,7,5,42,84,12
fujikawa-reina,107,藤川 玲奈,5,7,5,3,4,4,5,4,5,42,11,4,4,4,3,5,3,4,4,42,84,12
yoshimizu-satoho,111,吉水 里帆,5,8,4,4,6,4,7,4,4,46,6,4,4,4,4,5,4,4,4,39,85,13
akanuma-marino,111,赤沼 まりの,5,6,4,2,6,5,6,4,7,45,5,5,4,4,3,6,4,5,4,40,85,13
kanemoto-yoshio,111,＠金本 佳央,5,7,4,3,6,5,6,3,3,42,5,5,5,5,3,5,4,5,6,43,85,13
takada-hanakoi,114,高田 花恋,5,7,4,3,6,5,6,3,5,44,4,4,6,6,5,5,4,5,4,43,87,15
takihara-minabi,114,滝原 未菜美,5,5,5,3,4,4,7,3,5,41,5,5,5,6,4,7,4,5,5,46,87,15
yamamoto-mao,114,山本 真生,6,6,4,3,6,4,5,5,4,43,5,4,6,5,4,5,3,7,5,44,87,15
ogino-harumi,117,荻野 晴海,5,4,4,4,5,6,6,4,4,42,6,6,5,6,4,5,4,5,5,46,88,16
kamiya-sakirai,118,＠神谷 咲来,5,6,5,3,5,7,7,4,5,47,4,4,4,5,4,6,4,6,5,42,89,17
kobayashi-mizuki,119,小林 瑞季,6,6,5,4,6,5,5,3,5,45,6,5,6,6,4,7,4,5,3,46,91,19
uetake-aimi,NR,植竹 愛海,,,,,,,,,,,,,,,,,,,,,,
