player_id,rank,name,h1,h2,h3,h4,h5,h6,h7,h8,h9,out,h10,h11,h12,h13,h14,h15,h16,h17,h18,in,total,score
sakai-rikon,19,@酒井 理琴,4,4,5,3,3,5,4,3,6,37,5,4,3,4,4,3,4,4,4,35,72,0
kurabayashi-kurenai,19,@倉林 紅,5,4,4,2,4,6,4,3,5,37,5,3,2,5,4,3,4,4,5,35,72,0
fujimoto-aina,19,@藤本 愛菜,4,3,4,3,4,5,4,3,5,35,5,5,3,4,5,3,3,5,4,37,72,0
shimatani-kisakisa,24,嶋谷 妃紗,4,4,4,3,4,5,4,3,4,35,5,3,5,4,5,3,5,4,4,38,73,1
sugita-miki,24,杉田 美紀,5,4,4,3,4,4,5,3,4,36,5,4,3,5,4,4,4,4,4,37,73,1
yoshida-rinama,24,吉田 莉生,4,4,4,3,4,5,4,3,4,35,4,4,3,5,5,3,5,5,4,38,73,1
kikuchi-shiori,24,菊地 志織,4,4,5,3,3,5,4,3,5,36,4,4,3,5,5,2,4,6,4,37,73,1
saitou-aisakura,24,@齋藤 愛桜,5,4,4,3,4,4,4,3,4,35,7,4,3,4,4,3,4,5,4,38,73,1
komiya-chizuru,24,@小宮 千鶴,4,3,4,3,4,4,3,3,5,33,5,4,3,5,5,3,4,7,4,40,73,1
sadoyama-riri,24,佐渡山 理莉,4,3,4,3,4,5,4,4,5,36,5,4,3,5,5,3,4,4,4,37,73,1
itou-ai,31,@伊藤 亜衣,5,4,4,3,4,5,4,4,5,38,5,4,3,4,4,2,6,4,4,36,74,2
sonoda-ketsuria,31,園田 結莉亜,5,4,5,3,3,5,5,3,5,38,5,3,4,4,5,3,4,5,3,36,74,2
hashimoto-mitsuki,31,@橋本 美月,5,3,4,3,4,5,4,3,5,36,4,4,3,4,8,4,4,4,3,38,74,2
higashi-rinnatsu,34,@東 凛夏,4,4,4,2,4,4,5,3,5,35,5,4,4,5,7,3,4,4,4,40,75,3
hayakawa-natsumi,34,早川 夏未,3,4,3,2,4,5,6,3,5,35,5,4,3,5,5,3,4,5,6,40,75,3
iimura-chisa,34,@飯村 知紗,5,3,4,3,4,5,5,3,5,37,5,4,3,5,4,3,4,5,5,38,75,3
yanagisawa-konomi,37,柳澤 木の実,5,4,4,2,4,5,5,4,5,38,6,4,3,4,4,3,4,4,6,38,76,4
nishimura-asaki,37,@西村 亜咲,4,4,3,3,4,5,5,3,4,35,5,5,3,4,6,4,4,5,5,41,76,4
sasahara-yumi,37,笹原 優美,5,4,5,3,4,5,4,4,4,38,5,4,3,4,5,3,4,6,4,38,76,4
suzuki-himeryuu,37,@鈴木 姫琉,5,5,6,3,4,5,5,3,6,42,5,4,2,4,4,3,4,4,4,34,76,4
matsuzawa-nami,37,松澤 奈美,4,3,4,3,4,5,4,4,5,36,6,5,3,6,5,3,3,4,5,40,76,4
sano-kana,37,@佐野 夏奈,4,4,5,3,4,5,4,4,6,39,6,4,3,5,4,3,4,4,4,37,76,4
nakano-maiko,37,@中野 舞子,4,3,4,3,6,5,4,3,5,37,5,4,3,4,7,4,4,4,4,39,76,4
sakihama-yui,37,@崎浜 ゆい,5,4,6,3,4,5,4,3,5,39,5,4,4,5,4,3,4,4,4,37,76,4
iwatani-sakirai,37,@岩谷 咲来,5,4,4,3,5,5,5,3,5,39,7,4,3,4,5,3,3,4,4,37,76,4
sakata-raikaori,46,坂田 來香,4,5,4,4,3,5,5,3,5,38,5,5,3,5,5,3,3,6,4,39,77,5
yamada-moeka,46,山田 萌香,4,4,6,3,4,5,4,4,5,39,3,4,3,6,5,4,4,5,4,38,77,5
matsuyama-rina,46,@松山 りな,4,4,4,3,4,6,4,3,5,37,5,5,3,4,6,2,4,5,6,40,77,5
abe-hobou,46,@阿部 歩望,4,4,5,3,5,5,4,3,5,38,5,4,3,4,7,2,4,5,5,39,77,5
suzuki-yume,46,@鈴木 優芽,4,4,4,3,4,8,4,4,6,41,6,4,3,4,5,2,4,4,4,36,77,5
hoshino-runa,46,星野 瑠菜,5,3,4,3,4,5,4,3,4,35,5,5,4,6,6,3,3,4,6,42,77,5
saitou-kaon,46,@齋藤 華音,4,5,4,2,6,6,4,3,5,39,6,4,3,5,4,3,4,5,4,38,77,5
kobayashi-mizuki,46,小林 瑞季,4,4,5,3,4,4,4,4,7,39,5,5,4,4,5,3,4,4,4,38,77,5
kurosu-aisei,46,@黒須 愛生,3,4,4,2,5,6,4,4,4,36,5,6,3,4,5,3,5,5,5,41,77,5
satou-miyu,55,佐藤 美優,5,3,5,4,4,4,4,3,5,37,5,4,3,5,6,5,4,5,4,41,78,6
kurata-tenno,55,@倉田 天乃,5,4,5,3,4,5,4,3,5,38,5,4,3,5,6,4,4,4,5,40,78,6
oohashi-arisa,57,大橋 ありさ,5,4,4,3,6,5,4,3,4,38,5,4,3,4,5,3,5,7,5,41,79,7
sanson-makotosuzu,58,@山村 真鈴,5,4,4,3,6,5,3,3,6,39,5,5,4,5,5,4,5,5,5,43,82,10
mikami-rinka,58,@三神 凜果,4,4,4,3,4,6,5,4,5,39,6,5,3,6,5,4,6,4,4,43,82,10
