player_id,rank,name,h1,h2,h3,h4,h5,h6,h7,h8,h9,out,h10,h11,h12,h13,h14,h15,h16,h17,h18,in,total,score
sakashita-ichisaki,40,@坂下 一咲,4,4,5,4,3,4,4,5,4,37,4,4,3,5,4,4,3,4,4,35,72,0
matsuzaki-maya,40,松崎 麻矢,4,3,4,4,3,4,3,4,4,33,4,4,3,7,4,5,3,4,5,39,72,0
enkaku-ikumi,40,円角 育未,5,4,5,4,3,3,3,5,4,36,4,4,3,5,4,4,2,5,5,36,72,0
suzuki-himeryuu,40,@鈴木 姫琉,3,4,5,4,3,5,3,4,4,35,3,5,3,5,5,4,3,4,5,37,72,0
satou-anzuri,40,佐藤 杏莉,4,5,5,4,3,4,3,5,4,37,4,4,3,4,4,4,3,4,5,35,72,0
kumakura-riko,40,熊倉 莉子,5,4,5,4,4,4,2,5,4,37,4,4,3,5,4,4,3,4,4,35,72,0
sakai-shichina,40,坂井 七菜,4,4,4,4,3,5,3,5,3,35,4,4,3,5,5,5,3,4,4,37,72,0
nabeshima-umiryou,40,鍋島 海良,4,4,6,4,3,3,3,4,4,35,5,4,3,5,4,4,3,4,5,37,72,0
nakatani-rei,40,@中谷 玲,5,4,4,4,3,5,3,5,4,37,3,4,3,5,5,4,3,4,4,35,72,0
kakuda-yumeka,40,角田 夢香,5,3,5,4,4,5,4,5,4,39,4,4,3,5,3,4,2,4,4,33,72,0
kokutou-satsuki,40,谷頭 さつき,4,4,5,4,3,4,3,5,4,36,4,4,4,5,4,4,3,4,4,36,72,0
endou-katsuraoto,40,@遠藤 桂音,4,5,5,4,2,5,3,5,4,37,4,4,2,5,4,4,3,4,5,35,72,0
aoi-asago,40,青井 麻瑚,5,4,5,4,3,3,4,4,4,36,4,4,3,5,4,4,3,3,6,36,72,0
shimabukuro-hino,55,島袋 ひの,4,6,5,3,4,3,3,4,4,36,4,4,3,4,4,4,4,4,6,37,73,1
ishiyama-tsuzumimiyako,55,石山 鼓都,4,4,5,5,2,4,3,5,5,37,4,4,3,5,4,3,3,5,5,36,73,1
bandou-nao,55,坂東 奈央,4,4,4,5,4,4,3,5,3,36,4,4,3,5,5,4,4,3,5,37,73,1
aisawa-nao,55,逢澤 菜央,4,4,5,5,3,5,3,5,4,38,4,4,3,5,4,3,3,4,5,35,73,1
matsuyama-rina,55,@松山 りな,3,5,5,4,3,5,3,6,4,38,4,3,3,5,4,4,4,4,4,35,73,1
inamura-kaguya,55,@稲村 かぐや,4,4,5,4,4,3,4,5,4,37,4,4,4,6,3,4,2,4,5,36,73,1
kouriyama-hitomi,55,郡山 瞳,4,4,5,4,3,4,4,4,4,36,4,4,3,5,4,4,3,5,5,37,73,1
sakuma-natsumi,55,佐久間 夏美,4,4,5,4,3,3,3,5,4,35,3,5,4,6,5,4,3,4,4,38,73,1
yokoyama-shu(kurikaesi)na,55,@横山 珠々奈,4,4,5,3,3,4,2,5,4,34,5,4,3,4,5,4,3,5,6,39,73,1
machida-ryousa,55,町田 涼紗,4,5,5,4,4,5,2,5,4,38,4,4,4,4,4,3,4,4,4,35,73,1
katsuta-hanana,55,@勝田 花菜,5,4,4,4,3,4,3,5,5,37,4,4,3,5,3,4,3,4,6,36,73,1
suzuki-mayoru,55,鈴木 磨夜,4,4,5,4,4,4,3,6,4,38,3,4,3,5,4,4,3,4,5,35,73,1
asai-tsukasa,55,@浅井 つかさ,5,4,5,5,3,4,2,5,3,36,4,4,3,5,5,4,3,5,4,37,73,1
kimura-ayaka,55,木村 彩夏,4,4,4,3,4,4,3,5,5,36,4,5,4,5,4,4,3,4,4,37,73,1
itou-marina,69,伊藤 真利奈,4,4,5,4,2,5,4,4,5,37,4,5,3,5,4,4,3,5,4,37,74,2
shimanuki-yuki,69,嶋貫 友紀,4,5,5,4,4,3,2,5,5,37,4,4,3,5,4,4,3,4,6,37,74,2
harima-chiyuu,69,播磨 知優,4,4,5,4,3,4,3,4,4,35,6,4,3,5,5,4,3,5,4,39,74,2
yamada-moyu,69,山田 もゆ,5,5,5,4,3,4,3,4,4,37,4,4,3,5,4,4,4,4,5,37,74,2
saitou-aisakura,69,@齋藤 愛桜,3,6,5,4,3,4,3,5,4,37,4,4,4,5,5,4,3,4,4,37,74,2
kurosu-aisei,69,@黒須 愛生,4,4,5,5,3,4,3,4,3,35,4,5,4,5,4,4,3,5,5,39,74,2
sakai-anna,69,@酒井 杏奈,5,4,4,5,2,5,3,5,4,37,4,4,4,5,5,3,3,4,5,37,74,2
inamikawa-ayana,69,伊波川 彩名,5,4,4,4,2,5,3,6,5,38,5,4,2,5,5,4,3,4,4,36,74,2
katou-yuka,69,加藤 優花,4,4,5,4,2,5,3,5,4,36,4,4,3,5,4,6,3,4,5,38,74,2
inami-rira,69,伊波 莉羅,3,4,5,5,3,4,2,6,5,37,4,4,3,5,3,6,3,4,5,37,74,2
kawabata-yuuna,69,@川畑 優菜,4,4,5,4,4,4,3,4,4,36,4,5,3,6,4,4,3,4,5,38,74,2
higuchi-risa,80,樋口 莉沙,4,4,5,5,2,5,4,5,4,38,4,4,4,5,4,4,3,5,4,37,75,3
yanagisawa-konomi,80,柳澤 木の実,4,6,4,5,2,4,3,6,3,37,4,4,3,5,4,4,5,4,5,38,75,3
nakatani-suzune,80,中谷 鈴音,5,4,5,4,3,4,3,4,4,36,4,4,4,5,5,4,3,5,5,39,75,3
nitta-yumina,80,新田 祐美菜,4,5,6,4,3,5,3,5,4,39,3,3,3,4,5,5,3,4,6,36,75,3
ootsuka-yukino,80,大塚 由姫乃,5,4,5,5,3,4,3,5,4,38,3,4,4,5,5,4,3,4,5,37,75,3
makita-shoudan,80,蒔田 小暖,4,4,5,5,4,5,3,5,3,38,3,4,4,6,4,4,3,4,5,37,75,3
sugita-miki,80,杉田 美紀,5,4,7,4,3,5,3,5,3,39,4,4,3,6,4,4,2,4,5,36,75,3
wada-junrei,80,和田 純怜,5,4,3,4,4,4,3,5,4,36,4,4,5,5,5,4,3,4,5,39,75,3
suzuki-keiko,80,鈴木 惠子,4,4,6,4,4,4,3,4,3,36,4,6,3,5,4,4,4,5,4,39,75,3
nagata-hinata,80,長田 ひなた,5,3,5,4,3,4,3,5,4,36,4,6,3,5,4,4,3,5,5,39,75,3
sakashita-ichiyou,90,@坂下 一葉,4,4,5,4,4,4,3,5,6,39,4,3,3,5,4,4,3,5,6,37,76,4
nishimura-asaki,90,＠西村 亜咲,4,5,5,4,3,4,3,4,5,37,5,4,3,6,4,4,2,5,6,39,76,4
ogino-harumi,90,荻野 晴海,4,4,5,5,4,5,3,5,4,39,4,4,4,5,4,4,3,4,5,37,76,4
yamamoto-hiyori,90,山本 ひより,4,4,5,4,5,4,3,5,4,38,4,5,3,6,4,4,3,4,5,38,76,4
sakihama-yui,90,@崎浜 ゆい,3,4,5,4,4,4,4,8,4,40,3,4,3,4,5,4,3,4,6,36,76,4
utsugi-sayaka,90,@宇津木 さやか,4,4,5,4,4,5,3,6,4,39,4,5,3,5,6,4,3,3,4,37,76,4
nikaidou-megumiri,90,@二階堂 恵莉,5,4,5,4,4,5,4,4,5,40,5,4,3,5,5,3,3,3,5,36,76,4
kanemoto-yoshio,97,金本 佳央,4,4,6,4,4,4,3,5,3,37,4,5,4,5,5,5,3,4,5,40,77,5
ishii-sakirai,97,石井 咲来,5,5,5,4,4,4,3,4,5,39,4,5,3,5,5,4,3,4,5,38,77,5
arimoto-hanarei,97,有本 花怜,5,7,4,5,4,4,3,5,4,41,4,4,3,5,5,3,3,4,5,36,77,5
nagai-yumea,97,@永井 夢亜,5,3,5,5,3,4,4,5,5,39,4,5,3,5,4,4,3,5,5,38,77,5
matsumoto-ran,97,松本 蘭,5,4,4,6,4,4,3,6,4,40,4,4,3,5,4,4,3,5,5,37,77,5
yamada-suisaki,97,@山田 翠咲,5,7,6,4,3,5,3,6,4,43,4,4,3,4,4,4,3,4,4,34,77,5
iimura-chisa,103,@飯村 知紗,6,5,5,3,3,5,3,5,5,40,4,4,4,5,5,4,3,4,5,38,78,6
chinju-aika,103,鎮守 愛佳,4,5,5,6,3,5,3,4,4,39,4,4,4,6,4,4,3,5,5,39,78,6
yamane-akari,103,山根 朱理,4,4,5,4,3,5,4,5,4,38,4,4,3,6,4,5,4,5,5,40,78,6
higashi-rinnatsu,103,@東 凛夏,4,6,6,4,4,5,3,5,4,41,4,4,4,5,4,4,3,5,4,37,78,6
onuki-rei,103,小貫 麗,4,6,6,4,3,4,2,4,4,37,5,8,3,4,5,4,3,4,5,41,78,6
iida-mari,103,飯田 真梨,5,4,4,4,3,6,3,5,4,38,4,6,5,5,4,4,3,4,5,40,78,6
tanaka-shuran,103,@田中 珠蘭,5,4,5,6,3,4,3,4,4,38,4,6,4,5,4,4,3,5,5,40,78,6
suzuki-aikako,103,鈴木 愛佳子,4,4,4,5,3,4,4,5,4,37,5,4,4,7,6,4,3,4,4,41,78,6
shin-akari,103,秦 あかり,5,5,6,4,3,3,4,5,4,39,3,4,3,8,4,5,4,4,4,39,78,6
takahashi-miwa,112,高橋 美羽,5,6,4,4,3,5,3,5,4,39,4,5,3,7,5,4,3,5,4,40,79,7
komiya-chizuru,112,@小宮 千鶴,4,3,5,4,7,4,3,4,5,39,4,6,4,6,4,4,3,5,4,40,79,7
sugita-mayu,112,杉田 茉由,4,4,5,4,4,5,3,6,5,40,4,4,4,5,5,5,2,5,5,39,79,7
yaguchi-eri,112,矢口 愛理,4,7,5,5,4,5,3,6,4,43,3,4,4,5,4,4,3,4,5,36,79,7
kikuchi-shiori,116,菊地 志織,5,5,4,5,4,4,4,5,7,43,4,4,3,5,4,4,3,5,5,37,80,8
kuroda-kou,117,@黒田 昊,4,4,5,4,4,5,4,5,5,40,5,4,4,6,6,4,3,6,5,43,83,11
anzai-ayumi,117,@安西 歩美,5,4,7,7,3,4,3,6,4,43,5,4,4,5,5,4,3,4,6,40,83,11
sanson-makotosuzu,DNS,@山村 真鈴,,,,,,,,,,,,,,,,,,,,,,
saitou-kaon,DNS,@齋藤 華音,,,,,,,,,,,,,,,,,,,,,,
