player_id,rank,name,h1,h2,h3,h4,h5,h6,h7,h8,h9,out,h10,h11,h12,h13,h14,h15,h16,h17,h18,in,total,score
satou-miyu,21,佐藤 美優,4,4,4,4,3,4,4,3,5,35,5,3,4,3,4,3,4,4,4,34,69,-3
mizuki-shunka,21,水木 春花,5,4,4,4,3,4,4,3,5,36,4,4,4,3,4,2,3,5,4,33,69,-3
nagata-hinata,21,長田 ひなた,3,4,4,4,3,3,4,3,5,33,4,4,4,3,4,3,4,6,4,36,69,-3
kanehara-nashirika,21,金原 梨里加,4,4,4,4,3,4,3,2,5,33,5,5,4,3,4,3,5,4,3,36,69,-3
sakai-anna,21,＠酒井 杏奈,4,4,5,4,3,4,3,3,4,34,5,4,4,3,4,3,4,4,4,35,69,-3
nishizawa-hohitsuji,21,＠西澤 歩未,4,3,6,4,3,5,4,3,5,37,4,4,4,3,4,3,3,4,3,32,69,-3
ikehane-youkou,33,池羽 陽向,3,4,5,4,3,3,4,3,5,34,5,4,5,2,4,3,4,5,4,36,70,-2
hayashi-marerina,33,＠林 希莉奈,4,4,5,4,3,4,3,2,5,34,5,4,4,3,4,3,4,5,4,36,70,-2
sekiguchi-eman,33,＠関口 絵万,4,3,5,3,4,4,4,3,5,35,5,3,5,2,4,3,4,5,4,35,70,-2
yasufuku-yukino,33,安福 千乃,4,4,6,4,2,3,4,3,5,35,4,4,4,3,4,3,4,5,4,35,70,-2
nagata-kanae,33,＠永田 加奈恵,4,3,5,3,3,4,5,3,5,35,4,4,4,3,4,3,4,5,4,35,70,-2
tamura-ryouumi,33,田村 良海,4,4,4,4,3,4,3,2,5,33,5,5,4,3,4,3,4,5,4,37,70,-2
taguchi-nanohana,39,田口 菜花,4,5,4,4,4,5,3,3,4,36,4,4,4,2,4,3,4,5,5,35,71,-1
kitagawa-sakuraku,39,＠北川 紗玖楽,4,5,6,4,3,4,4,2,5,37,5,4,4,3,4,2,3,5,4,34,71,-1
ukai-momo,39,鵜飼 桃,4,5,6,4,2,5,4,2,4,36,4,4,4,3,4,3,4,5,4,35,71,-1
okada-risa,39,岡田 梨沙,4,3,4,5,4,3,4,3,5,35,5,4,4,3,4,3,4,5,4,36,71,-1
morita-shuuko,39,森田 就子,4,4,5,4,3,5,3,3,5,36,5,4,4,3,4,3,4,4,4,35,71,-1
mikawa-sumie,39,三川 澄恵,4,3,6,4,3,4,3,3,5,35,5,4,4,3,5,3,3,5,4,36,71,-1
suzuki-himeryuu,39,＠鈴木 姫琉,4,4,4,4,3,3,4,4,4,34,5,4,4,3,4,3,5,5,4,37,71,-1
tamura-wa,46,田村 和,6,4,5,5,3,4,4,2,4,37,5,4,4,3,3,4,3,5,4,35,72,0
yoshikuwa-harumi,46,吉桑 晴美,6,4,5,3,2,5,4,3,5,37,5,4,4,2,4,3,4,5,4,35,72,0
kuze-natsunokaori,46,久世 夏乃香,7,4,5,4,3,4,4,3,5,39,5,4,4,2,4,3,3,4,4,33,72,0
sakai-yuuna,46,酒井 優菜,5,4,5,4,2,4,4,3,5,36,5,4,4,3,4,3,4,5,4,36,72,0
